PTB
0.0
1.6666666666666667
2.127659574468085
2.2222222222222223
2.272727272727273
2.4390243902439024
2.9239766081871346
3.1578947368421053
3.3333333333333335
3.508771929824561
3.5714285714285716
3.5714285714285716
3.658536585365854
3.8461538461538463
3.9215686274509802
3.9735099337748343
4.081632653061225
4.132231404958677
4.166666666666667
4.191616766467066
4.225352112676056
4.25531914893617
4.25531914893617
4.3478260869565215
4.3478260869565215
4.411764705882353
4.615384615384615
4.651162790697675
4.6875
4.761904761904762
4.761904761904762
4.761904761904762
4.878048780487805
4.878048780487805
4.918032786885246
4.975124378109452
5.185185185185185
5.2631578947368425
5.405405405405405
5.405405405405405
5.434782608695652
5.454545454545454
5.475504322766571
5.501618122977346
5.555555555555555
5.607476635514018
5.617977528089888
5.617977528089888
5.633802816901408
5.674846625766871
5.747126436781609
5.747126436781609
5.755395683453237
5.755395683453237
5.769230769230769
5.769230769230769
5.797101449275362
5.830903790087463
5.839416058394161
5.882352941176471
5.900151285930408
5.9171597633136095
5.9523809523809526
5.9880239520958085
6.024096385542169
6.086956521739131
6.091370558375634
6.106870229007634
6.132075471698113
6.140350877192983
6.153846153846154
6.153846153846154
6.172839506172839
6.179775280898877
6.1946902654867255
6.1946902654867255
6.228373702422146
6.239460370994941
6.25
6.270627062706271
6.299212598425197
6.329113924050633
6.349206349206349
6.358381502890174
6.382978723404255
6.4171122994652405
6.42504118616145
6.504065040650406
6.521739130434782
6.569343065693431
6.578947368421052
6.629834254143646
6.63265306122449
6.63265306122449
6.666666666666667
6.666666666666667
6.7164179104477615
6.7164179104477615
6.722689075630252
6.756756756756757
6.756756756756757
6.779661016949152
6.790123456790123
6.796116504854369
6.796116504854369
6.832298136645963
6.870229007633588
6.909090909090909
6.914893617021277
6.936416184971098
6.989247311827957
6.993006993006993
7.017543859649122
7.017543859649122
7.027027027027027
7.061503416856492
7.065217391304348
7.096774193548387
7.100591715976331
7.100591715976331
7.142857142857143
7.142857142857143
7.174887892376682
7.191780821917808
7.194244604316546
7.196969696969697
7.207207207207207
7.222222222222222
7.228915662650603
7.228915662650603
7.258064516129032
7.2727272727272725
7.291666666666667
7.30593607305936
7.317073170731708
7.361963190184049
7.373271889400922
7.407407407407407
7.407407407407407
7.407407407407407
7.407407407407407
7.407407407407407
7.430340557275541
7.435897435897436
7.468879668049793
7.4766355140186915
7.482993197278912
7.5
7.5
7.5075075075075075
7.509881422924901
7.526881720430108
7.547169811320755
7.5675675675675675
7.575757575757576
7.581967213114754
7.586206896551724
7.588075880758808
7.588075880758808
7.60233918128655
7.60233918128655
7.608695652173913
7.653061224489796
7.6923076923076925
7.6923076923076925
7.6923076923076925
7.738095238095238
7.741935483870968
7.741935483870968
7.741935483870968
7.779578606158833
7.7844311377245505
7.788161993769471
7.788944723618091
7.798165137614679
7.8125
7.8125
7.8125
7.8431372549019605
7.8431372549019605
7.8431372549019605
7.875457875457876
7.8817733990147785
7.8838174273858925
7.920792079207921
7.9245283018867925
7.936507936507937
7.936507936507937
7.947019867549669
7.971014492753623
8.0
8.0
8.0
8.0
8.0
8.035714285714286
8.056872037914692
8.070175438596491
8.108108108108109
8.108108108108109
8.108108108108109
8.108108108108109
8.108108108108109
8.1374321880651
8.13953488372093
8.144796380090497
8.15347721822542
8.159509202453988
8.16326530612245
8.16326530612245
8.16326530612245
8.169934640522875
8.181818181818182
8.187134502923977
8.187134502923977
8.18815331010453
8.19672131147541
8.208955223880597
8.219178082191782
8.220338983050848
8.222222222222221
8.235294117647058
8.235294117647058
8.264462809917354
8.293838862559241
8.317214700193423
8.333333333333334
8.333333333333334
8.333333333333334
8.333333333333334
8.333333333333334
8.348457350272232
8.35117773019272
8.357348703170029
8.362369337979095
8.365019011406844
8.372093023255815
8.387096774193548
8.405797101449275
8.408408408408409
8.411214953271028
8.436724565756824
8.436724565756824
8.439490445859873
8.441558441558442
8.441558441558442
8.444444444444445
8.450704225352112
8.461538461538462
8.461538461538462
8.465608465608465
8.467309753483386
8.47107438016529
8.474576271186441
8.474576271186441
8.48
8.485158648925282
8.486238532110091
8.5
8.507223113964686
8.522727272727273
8.533916849015318
8.536585365853659
8.536585365853659
8.55397148676171
8.560311284046692
8.571428571428571
8.571428571428571
8.571428571428571
8.571428571428571
8.571428571428571
8.571428571428571
8.588957055214724
8.59106529209622
8.59375
8.59375
8.609271523178808
8.619612742036228
8.620689655172415
8.62694853726244
8.629441624365482
8.629441624365482
8.636363636363637
8.661417322834646
8.661417322834646
8.670520231213873
8.686868686868687
8.695652173913043
8.705357142857142
8.71369294605809
8.717948717948717
8.720930232558139
8.720930232558139
8.737864077669903
8.745247148288973
8.754448398576512
8.75912408759124
8.767123287671232
8.771929824561404
8.778625954198473
8.778625954198473
8.782435129740518
8.782742681047766
8.78316559926807
8.794788273615636
8.798283261802576
8.809746954076852
8.815612382234185
8.823529411764707
8.823529411764707
8.836524300441827
8.838105726872246
8.849557522123893
8.858267716535433
8.869380959588316
8.88888888888889
8.88888888888889
8.88888888888889
8.9171974522293
8.918805216659655
8.928571428571429
8.928571428571429
8.928571428571429
8.929765886287626
8.930323846908735
8.933080808080808
8.938547486033519
8.94308943089431
8.94308943089431
8.950086058519794
8.957952468007313
8.962264150943396
8.962264150943396
8.96551724137931
8.96551724137931
8.974358974358974
8.977900552486188
8.979591836734693
9.002677376171352
9.00900900900901
9.014925373134329
9.022556390977444
9.027777777777779
9.03010033444816
9.03225806451613
9.03580490555399
9.036144578313253
9.047619047619047
9.069212410501194
9.069976974672139
9.090909090909092
9.090909090909092
9.090909090909092
9.090909090909092
9.090909090909092
9.107680357316244
9.116809116809117
9.120399251403619
9.120521172638437
9.127789046653144
9.12863070539419
9.130434782608695
9.146341463414634
9.15032679738562
9.15032679738562
9.157754010695188
